FID,id,site_id,latitude,longitude,country_id,month_start,year_start,month_end,year_end,species,id_method1,id_method2,sample_method1,sample_method2,sample_method3,sample_method4,assi,citation
Anopheline_Data.fid-4b4ba6ae_1627243c985_75eb,66210,1000016987,7.0167,6.2667,NGA,,,,,"Anopheles arabiensis Patton, 1905",chromosomal banding sequences ,,house resting inside,,,,,MARA. (2009). <i>MARA - distribution records of <i>Anopheles gambiae</i> species.</i>
Anopheline_Data.fid-4b4ba6ae_1627243c985_75ec,297915,1000008645,7.4333,3.9,NGA,11,2004,4,2005,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75ed,297916,1000008645,7.4333,3.9,NGA,5,2005,10,2005,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75ee,297917,1000008645,7.4333,3.9,NGA,11,2005,12,2005,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75ef,297918,1000008645,7.4333,3.9,NGA,11,2003,4,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f0,297919,1000008645,7.4333,3.9,NGA,5,2004,10,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f1,297920,1000008645,7.4333,3.9,NGA,11,2002,4,2003,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f2,297921,1000008645,7.4333,3.9,NGA,5,2003,10,2003,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f3,297922,1000008645,7.4333,3.9,NGA,5,2002,10,2002,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,house resting inside,larval collection,,,molecular forms M & S,"Awolola, T.S., Oduola, A.O., Oyewole, I.O., Obansa, J.B., Amajoh, C.N., Koekemoer, L.L. and Coetzee, M. (2007).  <b>Dynamics of knockdown pyrethroid insecticide resistance alleles in a field population of <i>Anopheles gambiae</i> s.s. in southwestern Nigeria.</b> <i>Journal of Vector Borne Diseases</i>, <b>44</b>(3):181-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f4,297923,1000015145,6.45,3.4,NGA,10,2005,10,2005,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S form,"Awolola, T.S., Oduola, O.A., Strode, C., Koekemoer, L.L., Brooke, B. and Ranson, H. (2009).  <b>Evidence of multiple pyrethroid resistance mechanisms in the malaria vector <i>Anopheles gambiae</i> sensu stricto from Nigeria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1139-45"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f5,297924,1000015146,7.4333,3.9,NGA,10,2005,10,2005,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S form,"Awolola, T.S., Oduola, O.A., Strode, C., Koekemoer, L.L., Brooke, B. and Ranson, H. (2009).  <b>Evidence of multiple pyrethroid resistance mechanisms in the malaria vector <i>Anopheles gambiae</i> sensu stricto from Nigeria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>103</b>(11):1139-45"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f6,297925,1000001021,11.178,8.222,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f7,297926,1000001026,7.38,3.895,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f8,297927,1000001028,7.568,7.932,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75f9,297928,1000001030,7.201,5.015,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75fa,297929,1000001031,6.418,3.016,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75fb,297930,1000001032,6.493,3.371,NGA,2,2003,9,2004,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,house resting inside,,,M and S forms,"Awolola, T.S., Oyewole, I.O., Amajoh, C.N., Idowu, E.T., Ajayi, M.B., Oduola, A., Manafa, O.U., Ibrahim, K., Koekemoer, L.L. and Coetzee, M. (2005).  <b>Distribution of the molecular forms of <i>Anopheles gambiae</i> and pyrethroid knock down resistance gene in Nigeria.</b> <i>Acta Tropica</i>, <b>95</b>(3):204-9"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75fc,297931,1000007571,7.232,3.024,NGA,7,2001,7,2001,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,M & S form,"Kristan, M., Fleischmann, H., della Torre, A., Stich, A. and Curtis, C.F. (2003).  <b>Pyrethroid resistance/susceptibility and differential urban/rural distribution of <i>Anopheles arabiensis</i> and <i>An. gambiae</i> s.s. malaria vectors in Nigeria and Ghana.</b> <i>Medical and Veterinary Entomology</i>, <b>17</b>(3):326-32"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75fd,297932,1000007574,7.034,3.45,NGA,7,2001,7,2001,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,M & S form,"Kristan, M., Fleischmann, H., della Torre, A., Stich, A. and Curtis, C.F. (2003).  <b>Pyrethroid resistance/susceptibility and differential urban/rural distribution of <i>Anopheles arabiensis</i> and <i>An. gambiae</i> s.s. malaria vectors in Nigeria and Ghana.</b> <i>Medical and Veterinary Entomology</i>, <b>17</b>(3):326-32"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75fe,297933,1000007575,7.217,3.616,NGA,7,2001,7,2001,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,M & S form,"Kristan, M., Fleischmann, H., della Torre, A., Stich, A. and Curtis, C.F. (2003).  <b>Pyrethroid resistance/susceptibility and differential urban/rural distribution of <i>Anopheles arabiensis</i> and <i>An. gambiae</i> s.s. malaria vectors in Nigeria and Ghana.</b> <i>Medical and Veterinary Entomology</i>, <b>17</b>(3):326-32"
Anopheline_Data.fid-4b4ba6ae_1627243c985_75ff,297934,1000008722,9.076,6.007,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7600,297935,1000008723,6.339,5.626,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7601,297936,1000008724,5.842,7.352,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7602,297937,1000008725,7.3333,10.0333,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7603,297938,1000008726,4.958,8.313,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7604,297939,1000008727,8.486,8.521,NGA,,1999,,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7605,297940,1000008722,9.076,6.007,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7606,297941,1000008723,6.339,5.626,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7607,297942,1000008724,5.842,7.352,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7608,297943,1000008725,7.3333,10.0333,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_7609,297944,1000008726,4.958,8.313,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_760a,297945,1000008727,8.486,8.521,NGA,,1997,,1997,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",morphology,polymerase chain reaction method,larval collection,,,,Molecular forms M & S identified.,"Matthews, S.D., Meehan, L.J., Onyabe, D.Y., Vineis, J., Nock, I., Ndams, I. and Conn, J.E. (2007).  <b>Evidence for late Pleistocene population expansion of the malarial mosquitoes, <i>Anopheles arabiensis</i> and <i>Anopheles gambiae</i> in Nigeria.</b> <i>Medical and Veterinary Entomology</i>, <b>21</b>(4):358-69"
Anopheline_Data.fid-4b4ba6ae_1627243c985_760b,297950,1000001019,4.957,8.313,NGA,8,2000,10,2000,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",polymerase chain reaction method,,house resting inside,,,,M and S form,"Onyabe, D.Y., Vajime, C.G., Nock, I.H., Ndams, I.S., Akpa, A.U., Alaribe, A.A. and Conn, J.E. (2003).  <b>The distribution of M and S molecular forms of <i>Anopheles gambiae</i> in Nigeria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>97</b>(5):605-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_760c,297951,1000001016,9.075,6.007,NGA,5,1999,6,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",polymerase chain reaction method,,larval collection,,,,M and S form,"Onyabe, D.Y., Vajime, C.G., Nock, I.H., Ndams, I.S., Akpa, A.U., Alaribe, A.A. and Conn, J.E. (2003).  <b>The distribution of M and S molecular forms of <i>Anopheles gambiae</i> in Nigeria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>97</b>(5):605-8"
Anopheline_Data.fid-4b4ba6ae_1627243c985_760d,297952,1000001017,8.0333,10.7,NGA,5,1999,6,1999,"Anopheles coluzzii, Coetzee & Wilkerson, 2013",polymerase chain reaction method,,larval collection,,,,M and S form,"Onyabe, D.Y., Vajime, C.G., Nock, I.H., Ndams, I.S., Akpa, A.U., Alaribe, A.A. and Conn, J.E. (2003).  <b>The distribution of M and S molecular forms of <i>Anopheles gambiae</i> in Nigeria.</b> <i>Transactions of the Royal Society of Tropical Medicine and Hygiene</i>, <b>97</b>(5):605-8"
